job_name,crawling_time,company_name,salary,salary_section,city,area,experience,educational,company_size,company_direction,skills,job_url,company_url
爬虫工程师,2022-01-02 14:11:11,某智能科技有限公司,20-30k·14薪,26-30k,上海,,学历不限,3-5年,2000-5000人,人工智能,Flask|前端开发|Redis|MySQL|框架开发|框架设计,https://www.liepin.com/a/32706667.shtml?d_sfrom=search_prime&d_ckId=9d96b9655470bd93f04337ae2dfa7f7f&d_curPage=4&d_pageSize=40&d_headId=9d96b9655470bd93f04337ae2dfa7f7f&d_posi=4&skId=009cfbdb76b0f7ada0f8547989cd4643&fkId=009cfbdb76b0f7ada0f8547989cd4643&ckId=009cfbdb76b0f7ada0f8547989cd4643&sfrom=search_job_pc&curPage=4&pageSize=40&index=4,
爬虫工程师,2022-01-02 14:11:11,国内知名科技公司,20-30k·14薪,26-30k,上海,浦东新区,本科及以上,3-5年,2000-5000人,互联网/电商,Flask|前端开发|Redis|框架开发|框架设计,https://www.liepin.com/a/32698225.shtml?d_sfrom=search_prime&d_ckId=9d96b9655470bd93f04337ae2dfa7f7f&d_curPage=4&d_pageSize=40&d_headId=9d96b9655470bd93f04337ae2dfa7f7f&d_posi=5&skId=009cfbdb76b0f7ada0f8547989cd4643&fkId=009cfbdb76b0f7ada0f8547989cd4643&ckId=009cfbdb76b0f7ada0f8547989cd4643&sfrom=search_job_pc&curPage=4&pageSize=40&index=5,
爬虫工程师(J10443),2022-01-02 14:11:11,福建新时颖电子商务有限公司,15-25k·13薪,18-22k,厦门,湖里区,本科及以上,3-5年,1000-2000人,电子商务,,https://www.liepin.com/job/1945547663.shtml?d_sfrom=search_prime&d_ckId=9d96b9655470bd93f04337ae2dfa7f7f&d_curPage=4&d_pageSize=40&d_headId=9d96b9655470bd93f04337ae2dfa7f7f&d_posi=6&skId=009cfbdb76b0f7ada0f8547989cd4643&fkId=009cfbdb76b0f7ada0f8547989cd4643&ckId=009cfbdb76b0f7ada0f8547989cd4643&sfrom=search_job_pc&curPage=4&pageSize=40&index=6,https://www.liepin.com/company/9485646/
爬虫工程师,2022-01-02 14:11:11,隆天云,10-15k,10-14k,北京,朝阳区,本科及以上,1-3年,50-99人,互联网/电商,Redis|大数据领域|Python|界面开发|系统开发,https://www.liepin.com/job/1945510231.shtml?d_sfrom=search_prime&d_ckId=9d96b9655470bd93f04337ae2dfa7f7f&d_curPage=4&d_pageSize=40&d_headId=9d96b9655470bd93f04337ae2dfa7f7f&d_posi=7&skId=009cfbdb76b0f7ada0f8547989cd4643&fkId=009cfbdb76b0f7ada0f8547989cd4643&ckId=009cfbdb76b0f7ada0f8547989cd4643&sfrom=search_job_pc&curPage=4&pageSize=40&index=7,https://www.liepin.com/company/12845505/
python爬虫工程师,2022-01-02 14:11:11,某基金资管公司,18-35k,26-30k,上海,,统招本科,3-5年,500-999人,基金,系统开发|Python|网络开发,https://www.liepin.com/a/32629297.shtml?d_sfrom=search_prime&d_ckId=9d96b9655470bd93f04337ae2dfa7f7f&d_curPage=4&d_pageSize=40&d_headId=9d96b9655470bd93f04337ae2dfa7f7f&d_posi=8&skId=009cfbdb76b0f7ada0f8547989cd4643&fkId=009cfbdb76b0f7ada0f8547989cd4643&ckId=009cfbdb76b0f7ada0f8547989cd4643&sfrom=search_job_pc&curPage=4&pageSize=40&index=8,
爬虫工程师,2022-01-02 14:11:11,某中国20强房地产开发企业旗下基金管理有,1-2k,0-3k,上海,浦东新区,统招本科,经验不限,500-999人,基金,系统开发|Python|网络开发,https://www.liepin.com/a/32608371.shtml?d_sfrom=search_prime&d_ckId=9d96b9655470bd93f04337ae2dfa7f7f&d_curPage=4&d_pageSize=40&d_headId=9d96b9655470bd93f04337ae2dfa7f7f&d_posi=9&skId=009cfbdb76b0f7ada0f8547989cd4643&fkId=009cfbdb76b0f7ada0f8547989cd4643&ckId=009cfbdb76b0f7ada0f8547989cd4643&sfrom=search_job_pc&curPage=4&pageSize=40&index=9,
爬虫开发工程师,2022-01-02 14:11:11,成都购商云汇信息技术有限公司,10-20k·13薪,14-18k,成都,高新区,本科及以上,1-3年,100-499人,计算机软件,界面开发|Java,https://www.liepin.com/job/1945859437.shtml?d_sfrom=search_prime&d_ckId=9d96b9655470bd93f04337ae2dfa7f7f&d_curPage=4&d_pageSize=40&d_headId=9d96b9655470bd93f04337ae2dfa7f7f&d_posi=10&skId=009cfbdb76b0f7ada0f8547989cd4643&fkId=009cfbdb76b0f7ada0f8547989cd4643&ckId=009cfbdb76b0f7ada0f8547989cd4643&sfrom=search_job_pc&curPage=4&pageSize=40&index=10,https://www.liepin.com/company/12400661/
爬虫工程师,2022-01-02 14:11:11,某数据科技(北京)有限公司,20-40k·13薪,30-35k,北京,,本科及以上,1-3年,100-499人,专业服务,,https://www.liepin.com/a/33037407.shtml?d_sfrom=search_prime&d_ckId=9d96b9655470bd93f04337ae2dfa7f7f&d_curPage=4&d_pageSize=40&d_headId=9d96b9655470bd93f04337ae2dfa7f7f&d_posi=11&skId=009cfbdb76b0f7ada0f8547989cd4643&fkId=009cfbdb76b0f7ada0f8547989cd4643&ckId=009cfbdb76b0f7ada0f8547989cd4643&sfrom=search_job_pc&curPage=4&pageSize=40&index=11,
爬虫开发工程师,2022-01-02 14:11:11,克劳丽化妆品股份有限公司,8-16k·13薪,10-14k,苏州,工业园区,大专及以上,1-3年,2000-5000人,个人护理品,C++|电商领域|C语言,https://www.liepin.com/job/1935274223.shtml?d_sfrom=search_prime&d_ckId=9d96b9655470bd93f04337ae2dfa7f7f&d_curPage=4&d_pageSize=40&d_headId=9d96b9655470bd93f04337ae2dfa7f7f&d_posi=12&skId=009cfbdb76b0f7ada0f8547989cd4643&fkId=009cfbdb76b0f7ada0f8547989cd4643&ckId=009cfbdb76b0f7ada0f8547989cd4643&sfrom=search_job_pc&curPage=4&pageSize=40&index=12,https://www.liepin.com/company/12501437/
爬虫,2022-01-02 14:11:11,某企业管理咨询公司,25-40k·14薪,35-40k,上海,,本科及以上,3-5年,1-49人,专业服务,Flask|前端开发|Redis|MySQL|框架开发|框架设计,https://www.liepin.com/a/32672251.shtml?d_sfrom=search_prime&d_ckId=9d96b9655470bd93f04337ae2dfa7f7f&d_curPage=4&d_pageSize=40&d_headId=9d96b9655470bd93f04337ae2dfa7f7f&d_posi=13&skId=009cfbdb76b0f7ada0f8547989cd4643&fkId=009cfbdb76b0f7ada0f8547989cd4643&ckId=009cfbdb76b0f7ada0f8547989cd4643&sfrom=search_job_pc&curPage=4&pageSize=40&index=13,
爬虫工程师,2022-01-02 14:11:11,知名机器人公司,25-40k,30-35k,上海,浦东新区,统招本科,3-5年,2000-5000人,人工智能,Flask|Redis|MySQL|前端开发|框架开发|框架设计,https://www.liepin.com/a/32657285.shtml?d_sfrom=search_prime&d_ckId=9d96b9655470bd93f04337ae2dfa7f7f&d_curPage=4&d_pageSize=40&d_headId=9d96b9655470bd93f04337ae2dfa7f7f&d_posi=14&skId=009cfbdb76b0f7ada0f8547989cd4643&fkId=009cfbdb76b0f7ada0f8547989cd4643&ckId=009cfbdb76b0f7ada0f8547989cd4643&sfrom=search_job_pc&curPage=4&pageSize=40&index=14,
高级爬虫工程师,2022-01-02 14:11:11,中文在线数字出版集团股份有限公司,20-40k,26-30k,北京,东城区,统招本科,3-5年,500-999人,互联网+,功能开发|模块开发|Redis|架构设计|Oracle|前端开发|大数据领域|MySQL,https://www.liepin.com/job/1945703121.shtml?d_sfrom=search_prime&d_ckId=9d96b9655470bd93f04337ae2dfa7f7f&d_curPage=4&d_pageSize=40&d_headId=9d96b9655470bd93f04337ae2dfa7f7f&d_posi=15&skId=009cfbdb76b0f7ada0f8547989cd4643&fkId=009cfbdb76b0f7ada0f8547989cd4643&ckId=009cfbdb76b0f7ada0f8547989cd4643&sfrom=search_job_pc&curPage=4&pageSize=40&index=15,https://www.liepin.com/company/7861683/
爬虫工程师,2022-01-02 14:11:11,深圳市易仓科技有限公司,20-30k·13薪,26-30k,深圳,南山区,统招本科,1-3年,500-999人,计算机软件,Python|Web开发|框架开发|框架设计,https://www.liepin.com/job/1944283041.shtml?d_sfrom=search_prime&d_ckId=9d96b9655470bd93f04337ae2dfa7f7f&d_curPage=4&d_pageSize=40&d_headId=9d96b9655470bd93f04337ae2dfa7f7f&d_posi=16&skId=009cfbdb76b0f7ada0f8547989cd4643&fkId=009cfbdb76b0f7ada0f8547989cd4643&ckId=009cfbdb76b0f7ada0f8547989cd4643&sfrom=search_job_pc&curPage=4&pageSize=40&index=16,https://www.liepin.com/company/8909970/
爬虫工程师,2022-01-02 14:11:11,新潮传媒集团,7-10k,6-10k,成都,高新区,本科及以上,1-3年,2000-5000人,广告/市场/会展,Java|Python|IT/信息化领域,https://www.liepin.com/job/1924867113.shtml?d_sfrom=search_prime&d_ckId=9d96b9655470bd93f04337ae2dfa7f7f&d_curPage=4&d_pageSize=40&d_headId=9d96b9655470bd93f04337ae2dfa7f7f&d_posi=17&skId=009cfbdb76b0f7ada0f8547989cd4643&fkId=009cfbdb76b0f7ada0f8547989cd4643&ckId=009cfbdb76b0f7ada0f8547989cd4643&sfrom=search_job_pc&curPage=4&pageSize=40&index=17,https://www.liepin.com/company/9272548/
爬虫工程师,2022-01-02 14:11:11,上海某投资基金管理有限公司,20-40k·15薪,35-40k,上海,浦东新区,统招本科,3-5年,500-999人,基金,系统开发|网络开发|Python,https://www.liepin.com/a/32583315.shtml?d_sfrom=search_prime&d_ckId=9d96b9655470bd93f04337ae2dfa7f7f&d_curPage=4&d_pageSize=40&d_headId=9d96b9655470bd93f04337ae2dfa7f7f&d_posi=18&skId=009cfbdb76b0f7ada0f8547989cd4643&fkId=009cfbdb76b0f7ada0f8547989cd4643&ckId=009cfbdb76b0f7ada0f8547989cd4643&sfrom=search_job_pc&curPage=4&pageSize=40&index=18,
Python爬虫开发工程师,2022-01-02 14:11:11,立得空间,10-20k,14-18k,武汉,,统招本科,3-5年,500-999人,计算机软件,图像开发|框架开发|框架设计,https://www.liepin.com/job/1944865851.shtml?d_sfrom=search_prime&d_ckId=9d96b9655470bd93f04337ae2dfa7f7f&d_curPage=4&d_pageSize=40&d_headId=9d96b9655470bd93f04337ae2dfa7f7f&d_posi=19&skId=009cfbdb76b0f7ada0f8547989cd4643&fkId=009cfbdb76b0f7ada0f8547989cd4643&ckId=009cfbdb76b0f7ada0f8547989cd4643&sfrom=search_job_pc&curPage=4&pageSize=40&index=19,https://www.liepin.com/company/1849676/
python爬虫工程师,2022-01-02 14:11:11,上海杉里木贸易有限公司,15-30k,22-26k,上海,,大专及以上,1-3年,1-49人,个人护理品,,https://www.liepin.com/job/1944753227.shtml?d_sfrom=search_prime&d_ckId=9d96b9655470bd93f04337ae2dfa7f7f&d_curPage=4&d_pageSize=40&d_headId=9d96b9655470bd93f04337ae2dfa7f7f&d_posi=20&skId=009cfbdb76b0f7ada0f8547989cd4643&fkId=009cfbdb76b0f7ada0f8547989cd4643&ckId=009cfbdb76b0f7ada0f8547989cd4643&sfrom=search_job_pc&curPage=4&pageSize=40&index=20,https://www.liepin.com/company/12816849/
python爬虫开发工程师,2022-01-02 14:11:11,宁波豪雅进出口集团有限公司,9-14k,10-14k,宁波,海曙区,本科及以上,3-5年,500-999人,贸易/进出口,,https://www.liepin.com/job/1935800885.shtml?d_sfrom=search_prime&d_ckId=9d96b9655470bd93f04337ae2dfa7f7f&d_curPage=4&d_pageSize=40&d_headId=9d96b9655470bd93f04337ae2dfa7f7f&d_posi=21&skId=009cfbdb76b0f7ada0f8547989cd4643&fkId=009cfbdb76b0f7ada0f8547989cd4643&ckId=009cfbdb76b0f7ada0f8547989cd4643&sfrom=search_job_pc&curPage=4&pageSize=40&index=21,https://www.liepin.com/company/9260121/
python爬虫工程师,2022-01-02 14:11:11,某网讯科技(北京)有限公司,20-25k·15薪,26-30k,北京,朝阳区,本科及以上,3-5年,100-499人,专业服务,,https://www.liepin.com/a/33042549.shtml?d_sfrom=search_prime&d_ckId=9d96b9655470bd93f04337ae2dfa7f7f&d_curPage=4&d_pageSize=40&d_headId=9d96b9655470bd93f04337ae2dfa7f7f&d_posi=22&skId=009cfbdb76b0f7ada0f8547989cd4643&fkId=009cfbdb76b0f7ada0f8547989cd4643&ckId=009cfbdb76b0f7ada0f8547989cd4643&sfrom=search_job_pc&curPage=4&pageSize=40&index=22,
爬虫,2022-01-02 14:11:11,某网讯科技(北京)有限公司,25-40k,30-35k,北京,,本科及以上,3-5年,100-499人,专业服务,Scrapy|MySQL|Python|框架开发|框架设计,https://www.liepin.com/a/33034561.shtml?d_sfrom=search_prime&d_ckId=9d96b9655470bd93f04337ae2dfa7f7f&d_curPage=4&d_pageSize=40&d_headId=9d96b9655470bd93f04337ae2dfa7f7f&d_posi=23&skId=009cfbdb76b0f7ada0f8547989cd4643&fkId=009cfbdb76b0f7ada0f8547989cd4643&ckId=009cfbdb76b0f7ada0f8547989cd4643&sfrom=search_job_pc&curPage=4&pageSize=40&index=23,
Java开发工程师(慎投必须会爬虫）,2022-01-02 14:11:11,蓝思网络,15-30k,22-26k,深圳,,本科及以上,5-10年,1000-2000人,电子商务,MongoDB|系统开发|Redis,https://www.liepin.com/job/1920128421.shtml?d_sfrom=search_prime&d_ckId=9d96b9655470bd93f04337ae2dfa7f7f&d_curPage=4&d_pageSize=40&d_headId=9d96b9655470bd93f04337ae2dfa7f7f&d_posi=24&skId=009cfbdb76b0f7ada0f8547989cd4643&fkId=009cfbdb76b0f7ada0f8547989cd4643&ckId=009cfbdb76b0f7ada0f8547989cd4643&sfrom=search_job_pc&curPage=4&pageSize=40&index=24,https://www.liepin.com/company/8544129/
爬虫,2022-01-02 14:11:11,某大型互联网公司,25-35k·14薪,30-35k,上海,,大专及以上,5-10年,500-999人,互联网/电商,网络开发|Redis|系统开发,https://www.liepin.com/a/32593023.shtml?d_sfrom=search_prime&d_ckId=9d96b9655470bd93f04337ae2dfa7f7f&d_curPage=4&d_pageSize=40&d_headId=9d96b9655470bd93f04337ae2dfa7f7f&d_posi=25&skId=009cfbdb76b0f7ada0f8547989cd4643&fkId=009cfbdb76b0f7ada0f8547989cd4643&ckId=009cfbdb76b0f7ada0f8547989cd4643&sfrom=search_job_pc&curPage=4&pageSize=40&index=25,
爬虫工程师,2022-01-02 14:11:11,某股权投资基金公司,10-14k,10-14k,上海,浦东新区,统招本科,3-5年,500-999人,基金,系统开发|Python|网络开发,https://www.liepin.com/a/32528297.shtml?d_sfrom=search_prime&d_ckId=9d96b9655470bd93f04337ae2dfa7f7f&d_curPage=4&d_pageSize=40&d_headId=9d96b9655470bd93f04337ae2dfa7f7f&d_posi=26&skId=009cfbdb76b0f7ada0f8547989cd4643&fkId=009cfbdb76b0f7ada0f8547989cd4643&ckId=009cfbdb76b0f7ada0f8547989cd4643&sfrom=search_job_pc&curPage=4&pageSize=40&index=26,
python爬虫工程师,2022-01-02 14:11:11,苏州雅深智慧科技有限公司,15-30k·13薪,22-26k,北京,朝阳区,统招本科,1-3年,1-49人,专业服务,Web开发|Java|Python|Visual|框架开发|框架设计|Shell|架构设计|MySQL,https://www.liepin.com/job/1945290865.shtml?d_sfrom=search_prime&d_ckId=9d96b9655470bd93f04337ae2dfa7f7f&d_curPage=4&d_pageSize=40&d_headId=9d96b9655470bd93f04337ae2dfa7f7f&d_posi=27&skId=009cfbdb76b0f7ada0f8547989cd4643&fkId=009cfbdb76b0f7ada0f8547989cd4643&ckId=009cfbdb76b0f7ada0f8547989cd4643&sfrom=search_job_pc&curPage=4&pageSize=40&index=27,https://www.liepin.com/company/13016507/
高级爬虫工程师,2022-01-02 14:11:11,广东数源智汇科技有限公司,20-28k·13薪,22-26k,珠海,,统招本科,3-5年,50-99人,计算机软件,,https://www.liepin.com/job/1946138897.shtml?d_sfrom=search_prime&d_ckId=9d96b9655470bd93f04337ae2dfa7f7f&d_curPage=4&d_pageSize=40&d_headId=9d96b9655470bd93f04337ae2dfa7f7f&d_posi=28&skId=009cfbdb76b0f7ada0f8547989cd4643&fkId=009cfbdb76b0f7ada0f8547989cd4643&ckId=009cfbdb76b0f7ada0f8547989cd4643&sfrom=search_job_pc&curPage=4&pageSize=40&index=28,https://www.liepin.com/company/12969831/
汽配数据采集/python/爬虫,2022-01-02 14:11:11,深圳桑椹电子商务有限公司,20-30k·15薪,30-35k,深圳,龙华区,大专及以上,5-10年,500-999人,跨境电商,Scrapy|Python,https://www.liepin.com/job/1945476125.shtml?d_sfrom=search_prime&d_ckId=9d96b9655470bd93f04337ae2dfa7f7f&d_curPage=4&d_pageSize=40&d_headId=9d96b9655470bd93f04337ae2dfa7f7f&d_posi=29&skId=009cfbdb76b0f7ada0f8547989cd4643&fkId=009cfbdb76b0f7ada0f8547989cd4643&ckId=009cfbdb76b0f7ada0f8547989cd4643&sfrom=search_job_pc&curPage=4&pageSize=40&index=29,https://www.liepin.com/company/12452099/
汽配数据采集/python/爬虫,2022-01-02 14:11:11,深圳桑椹电子商务有限公司,20-30k·15薪,30-35k,上海,,大专及以上,5-10年,500-999人,跨境电商,数据采集|Python|Scrapy,https://www.liepin.com/job/1945471465.shtml?d_sfrom=search_prime&d_ckId=9d96b9655470bd93f04337ae2dfa7f7f&d_curPage=4&d_pageSize=40&d_headId=9d96b9655470bd93f04337ae2dfa7f7f&d_posi=30&skId=009cfbdb76b0f7ada0f8547989cd4643&fkId=009cfbdb76b0f7ada0f8547989cd4643&ckId=009cfbdb76b0f7ada0f8547989cd4643&sfrom=search_job_pc&curPage=4&pageSize=40&index=30,https://www.liepin.com/company/12452099/
高级爬虫工程师,2022-01-02 14:11:11,上海毕得医药科技股份有限公司,16-25k,18-22k,上海,,本科及以上,1-3年,500-999人,科研及技术服务,模块开发|架构设计|功能开发|MySQL|Redis|Java|Python|框架开发|框架设计,https://www.liepin.com/job/1945393055.shtml?d_sfrom=search_prime&d_ckId=9d96b9655470bd93f04337ae2dfa7f7f&d_curPage=4&d_pageSize=40&d_headId=9d96b9655470bd93f04337ae2dfa7f7f&d_posi=31&skId=009cfbdb76b0f7ada0f8547989cd4643&fkId=009cfbdb76b0f7ada0f8547989cd4643&ckId=009cfbdb76b0f7ada0f8547989cd4643&sfrom=search_job_pc&curPage=4&pageSize=40&index=31,https://www.liepin.com/company/12842365/
爬虫工程师（数据组）,2022-01-02 14:11:11,广州智选网络科技有限公司,10-15k,10-14k,广州,天河区,本科及以上,1-3年,100-499人,O2O服务,,https://www.liepin.com/job/1937350875.shtml?d_sfrom=search_prime&d_ckId=9d96b9655470bd93f04337ae2dfa7f7f&d_curPage=4&d_pageSize=40&d_headId=9d96b9655470bd93f04337ae2dfa7f7f&d_posi=32&skId=009cfbdb76b0f7ada0f8547989cd4643&fkId=009cfbdb76b0f7ada0f8547989cd4643&ckId=009cfbdb76b0f7ada0f8547989cd4643&sfrom=search_job_pc&curPage=4&pageSize=40&index=32,https://www.liepin.com/company/8630051/
python爬虫开发工程师,2022-01-02 14:11:11,厨芯科技,15-30k·14薪,26-30k,北京,顺义区,统招本科,1-3年,1000-2000人,电子/芯片/半导体,Python,https://www.liepin.com/job/1945490149.shtml?d_sfrom=search_prime&d_ckId=9d96b9655470bd93f04337ae2dfa7f7f&d_curPage=4&d_pageSize=40&d_headId=9d96b9655470bd93f04337ae2dfa7f7f&d_posi=33&skId=009cfbdb76b0f7ada0f8547989cd4643&fkId=009cfbdb76b0f7ada0f8547989cd4643&ckId=009cfbdb76b0f7ada0f8547989cd4643&sfrom=search_job_pc&curPage=4&pageSize=40&index=33,https://www.liepin.com/company/9395182/
爬虫开发工程师,2022-01-02 14:11:11,清智智能网联创新中心,11-20k·13薪,14-18k,苏州,,大专及以上,经验不限,1-49人,科研及技术服务,MongoDB|Redis|Java|Python,https://www.liepin.com/job/1945741079.shtml?d_sfrom=search_prime&d_ckId=9d96b9655470bd93f04337ae2dfa7f7f&d_curPage=4&d_pageSize=40&d_headId=9d96b9655470bd93f04337ae2dfa7f7f&d_posi=34&skId=009cfbdb76b0f7ada0f8547989cd4643&fkId=009cfbdb76b0f7ada0f8547989cd4643&ckId=009cfbdb76b0f7ada0f8547989cd4643&sfrom=search_job_pc&curPage=4&pageSize=40&index=34,https://www.liepin.com/company/12925107/
分布式微服务爬虫架构师,2022-01-02 14:11:11,上海冠勇信息科技有限公司,25-40k,30-35k,上海,闵行区,本科及以上,3-5年,100-499人,大数据,Docker|界面开发|系统开发|需求分析,https://www.liepin.com/job/1940966171.shtml?d_sfrom=search_prime&d_ckId=9d96b9655470bd93f04337ae2dfa7f7f&d_curPage=4&d_pageSize=40&d_headId=9d96b9655470bd93f04337ae2dfa7f7f&d_posi=35&skId=009cfbdb76b0f7ada0f8547989cd4643&fkId=009cfbdb76b0f7ada0f8547989cd4643&ckId=009cfbdb76b0f7ada0f8547989cd4643&sfrom=search_job_pc&curPage=4&pageSize=40&index=35,https://www.liepin.com/company/9697247/
爬虫工程师（外派海南）,2022-01-02 14:11:11,北京华亿嘉科技有限公司,15-25k,18-22k,北京,,本科及以上,5-10年,50-99人,互联网金融,Python,https://www.liepin.com/job/1937027577.shtml?d_sfrom=search_prime&d_ckId=9d96b9655470bd93f04337ae2dfa7f7f&d_curPage=4&d_pageSize=40&d_headId=9d96b9655470bd93f04337ae2dfa7f7f&d_posi=36&skId=009cfbdb76b0f7ada0f8547989cd4643&fkId=009cfbdb76b0f7ada0f8547989cd4643&ckId=009cfbdb76b0f7ada0f8547989cd4643&sfrom=search_job_pc&curPage=4&pageSize=40&index=36,https://www.liepin.com/company/9720182/
爬虫工程师,2022-01-02 14:11:11,北京华亿嘉科技有限公司,15-25k,18-22k,北京,,统招本科,3-5年,50-99人,互联网金融,Scrapy|框架开发|框架设计|Python,https://www.liepin.com/job/1935623413.shtml?d_sfrom=search_prime&d_ckId=9d96b9655470bd93f04337ae2dfa7f7f&d_curPage=4&d_pageSize=40&d_headId=9d96b9655470bd93f04337ae2dfa7f7f&d_posi=37&skId=009cfbdb76b0f7ada0f8547989cd4643&fkId=009cfbdb76b0f7ada0f8547989cd4643&ckId=009cfbdb76b0f7ada0f8547989cd4643&sfrom=search_job_pc&curPage=4&pageSize=40&index=37,https://www.liepin.com/company/9720182/
高级爬虫工程师,2022-01-02 14:11:11,中网数据(北京)股份有限公司,20-40k·13薪,30-35k,北京,,统招本科,3-5年,100-499人,互联网金融,Scrapy|Python|框架开发|框架设计,https://www.liepin.com/job/1926932845.shtml?d_sfrom=search_prime&d_ckId=9d96b9655470bd93f04337ae2dfa7f7f&d_curPage=4&d_pageSize=40&d_headId=9d96b9655470bd93f04337ae2dfa7f7f&d_posi=38&skId=009cfbdb76b0f7ada0f8547989cd4643&fkId=009cfbdb76b0f7ada0f8547989cd4643&ckId=009cfbdb76b0f7ada0f8547989cd4643&sfrom=search_job_pc&curPage=4&pageSize=40&index=38,https://www.liepin.com/company/8832592/
爬虫开发工程师,2022-01-02 14:11:11,通易科技,8-10k,6-10k,广州,,本科及以上,1-3年,50-99人,计算机软件,架构设计,https://www.liepin.com/job/1915367653.shtml?d_sfrom=search_prime&d_ckId=9d96b9655470bd93f04337ae2dfa7f7f&d_curPage=4&d_pageSize=40&d_headId=9d96b9655470bd93f04337ae2dfa7f7f&d_posi=39&skId=009cfbdb76b0f7ada0f8547989cd4643&fkId=009cfbdb76b0f7ada0f8547989cd4643&ckId=009cfbdb76b0f7ada0f8547989cd4643&sfrom=search_job_pc&curPage=4&pageSize=40&index=39,https://www.liepin.com/company/8707549/
机器学习高级研究员,2022-01-02 14:11:15,某知名上市互联网公司,25-50k,35-40k,北京,海淀区,硕士及以上,3-5年,10000人以上,计算机/网络设备,深度学习|Python,https://www.liepin.com/a/32971867.shtml?d_sfrom=search_prime&d_ckId=b0d64293e35f98322bbc0842e5e40423&d_curPage=7&d_pageSize=40&d_headId=b0d64293e35f98322bbc0842e5e40423&d_posi=0&skId=f82c9f59a87f23a304c2fb91de6ca2c3&fkId=f82c9f59a87f23a304c2fb91de6ca2c3&ckId=f82c9f59a87f23a304c2fb91de6ca2c3&sfrom=search_job_pc&curPage=7&pageSize=40&index=0,
机器学习专家,2022-01-02 14:11:15,深圳某大型汽车企业,50-80k,50k+,深圳,坪山区,硕士及以上,5-10年,10000人以上,汽车/摩托车,算法优化|自然语言处理|视觉算法|Shell|深度学习|Java|SQL,https://www.liepin.com/a/32744897.shtml?d_sfrom=search_prime&d_ckId=b0d64293e35f98322bbc0842e5e40423&d_curPage=7&d_pageSize=40&d_headId=b0d64293e35f98322bbc0842e5e40423&d_posi=1&skId=f82c9f59a87f23a304c2fb91de6ca2c3&fkId=f82c9f59a87f23a304c2fb91de6ca2c3&ckId=f82c9f59a87f23a304c2fb91de6ca2c3&sfrom=search_job_pc&curPage=7&pageSize=40&index=1,
